date,nan,nan,nan,nan,nan
2005-01-31,0.023267469828,0.0407163011347,0.0317824187151,0.046683849137,-0.0433841487022
2005-02-28,-0.0134010049235,-0.0435952387961,0.0867171356927,-0.0855998742825,0.0501142991653
2005-03-31,0.00567629181766,0.0227297256528,-0.0182844268079,0.0321954561185,-0.0391891315427
2005-04-30,-0.0368072435047,-0.0335429687628,-0.145904888024,0.0265252200622,-0.0301227284632
2005-05-31,0.0258171319581,-0.0260620142018,0.149917924988,0.104842532286,-0.0491110208502
2005-06-30,0.0505092296483,0.0188503565585,0.111385529139,0.0770608565926,0.0394054886873
2005-07-31,0.00348434342283,0.0155043822269,0.136044233814,-0.105547907377,-0.00185738027864
2005-08-31,0.022144319316,0.0203210953613,0.00997368474901,0.067648803911,-0.0143777818273
2005-09-30,0.0159647903021,-0.00463871140878,0.179303093681,-0.0813106058662,0.040049745372
2005-10-31,-0.0224097051255,0.00386300746894,-0.106920357031,-0.0537857226586,0.0224185442758
2005-11-30,0.0377488178033,0.0234688411617,0.129002118603,0.00140251058855,0.0372439616358
2005-12-31,0.0187721418189,0.0167002387704,0.105952165624,0.0142650242769,-0.0375863592675
2006-01-31,0.0388701082053,0.0800492970207,0.12868523766,-0.0277753871075,-0.0386503299275
2006-02-28,-0.00404421217174,-0.0493080531708,0.0447318878604,0.0232472996695,0.0203355903075
2006-03-31,0.0509153882861,0.0879136520309,0.0870643848666,-0.0418566480654,0.050310152742
2006-04-30,0.0248479541906,0.0876151945103,0.0187930490286,-0.0375387594114,-0.0285597411753
2006-05-31,-0.0287626564801,0.0106705777016,-0.161672423513,-0.00216053628038,-0.0367657631183
2006-06-30,0.00369537986405,-0.0243220293393,0.0234618058648,0.0502501090009,-0.00552891112817
2006-07-31,-0.00706818541286,0.0143757970783,0.0140797868245,-0.0787582303504,0.0118470857757
2006-08-31,-0.0137547171227,0.00170848055681,0.0610759967059,-0.11827476955,0.0124259089433
2006-09-30,0.0139593093092,0.0439122008412,0.0537882753666,-0.0437242155563,-0.0133277130268
2006-10-31,0.0160608162791,-0.0157971284257,0.0759563381699,0.0184517449324,0.0322648915627
2006-11-30,0.00951616077912,0.00497564684268,0.00887136152472,-0.0146853900753,0.0452991348517
2006-12-31,0.037558720806,0.00404117046575,0.091077943442,0.0567064378542,0.0437110443739
2007-01-31,0.0267549362159,0.00159736229669,0.0470598250665,0.0642976971648,0.0211700930552
2007-02-28,-0.0343807065971,0.013242928414,-0.0453038175747,-0.113259766208,-0.0359833288081
2007-03-31,0.019407304997,-0.0177638491931,0.0648443429722,0.0524008461146,0.0239288320183
2007-04-30,0.0505929616657,0.0279596551653,0.0940836376151,0.0282528828941,0.0874433197069
2007-05-31,0.0217605851163,0.0113568433602,0.0782007533526,0.0426201482746,-0.0223599176367
2007-06-30,0.0214990905268,-0.00666167871576,-0.0206293508349,0.0577188973123,0.0701788360157
2007-07-31,-0.0546226372931,-0.0415244427185,-0.114164729328,-0.057815451357,-0.0327035755136
2007-08-31,-0.022848362142,-0.00440232334499,-0.026118715888,-0.00628223450927,-0.0752343126952
2007-09-30,0.0411919359972,0.0233223940529,0.036596525127,0.037057614836,0.0848564259631
2007-10-31,0.0494080275252,0.0560720569953,0.0498832266949,0.00786714082137,0.0807261964704
2007-11-30,-0.0236360388151,-0.00441435229672,-0.0672027974308,0.0217986577218,-0.0786252641384
2007-12-31,0.0284454776095,0.039617515809,-0.00489405846618,0.0352458538551,0.0237389790013
2008-01-31,-0.032575099817,0.00559899599999,-0.164004019791,-0.0241449420369,-0.0194842723991
2008-02-29,0.0939174198701,0.161688153168,0.0234791771053,0.068261850964,0.0389981683286
2008-03-31,-0.0276668141128,-0.0861481335818,0.046600272002,-0.00802249037285,0.0123141595208
2008-04-30,-0.0217593211267,0.027147696027,-0.0975246708063,-0.0869001950516,0.00781993691081
2008-05-31,0.00122034259518,0.0347182668824,-0.0186143972452,-0.0607430889655,0.0162275997584
2008-06-30,0.0792888456349,0.0811405447811,0.179298628086,0.0521843949993,0.0299412653598
2008-07-31,-0.0350605534464,-0.0910003035771,0.0481430482675,-0.00416491587866,-0.0190540285024
2008-08-31,-0.0355209029684,-0.043356392641,-0.0193204490836,-0.000300896189967,-0.0701552713802
2008-09-30,-0.014832648093,-0.0663232038158,0.201965015821,0.00108412260142,-0.0916929528352
2008-10-31,0.0895220720181,0.0144657311696,0.205630211789,0.0471626383522,0.198443035358
2008-11-30,0.0797285126098,0.045542496617,0.0369893158909,0.205328301022,0.0440885046882
2008-12-31,0.06105732976,0.0324534191742,-0.0059764606025,0.129447960599,0.0944506436276
2009-01-31,0.00265201687289,0.0210111954173,0.0544313718094,-0.0675271668703,0.0031265926368
2009-02-28,0.0254357805922,0.0251968240872,0.0793835203879,0.0149348953556,-0.00317115223808
2009-03-31,-0.0222581590226,-0.0344971633232,-0.0448214712467,0.049361556381,-0.0584456912736
2009-04-30,-0.0447041584469,-0.0242946503872,-0.116546544744,-0.0494816582741,-0.026465760031
2009-05-31,-0.0736745472226,-0.0814832734687,-0.0526926227193,-0.0785694699774,-0.0684907051234
2009-06-30,0.0150275030951,0.030706360868,0.0019308465008,0.0124665420499,-0.00373334553956
2009-07-31,-0.0338408708629,-0.027593462994,-0.109920563606,0.0173645802319,-0.0447484890626
2009-08-31,0.0206192928564,0.0384176801431,-0.0711627386775,0.0497313101616,0.0223210231862
2009-09-30,0.00888006360212,0.00103915183693,-0.0381868977172,0.0429852062748,0.0229148702265
2009-10-31,-0.0230531475503,-0.0413557836738,-0.00326495959842,-0.0148773933252,-0.0101460833441
2009-11-30,0.0434429528637,0.0284370299343,0.0572412649763,0.0785839313872,0.0250366712376
2009-12-31,-0.0151155424461,0.0134304203677,0.0610449651076,-0.0992095634111,-0.0382259926936
2010-01-31,-0.0463332510885,-0.0507234379369,-0.0922919552173,-0.0225916748419,-0.0288038902287
2010-02-28,0.0207607079417,0.0321376064323,-0.00629960381141,0.0496015509842,-0.0129421018539
2010-03-31,0.0514204857607,0.0406720807307,0.150299584113,0.0209616777196,0.0317550141013
2010-04-30,0.0214877700494,0.0258897247879,-0.0273865002561,0.0474373389587,0.0212275303166
2010-05-31,-0.0514921747607,-0.095663876002,-0.155003192934,0.083289204731,-0.0315286697645
2010-06-30,0.0117791261727,-0.0310032557342,-0.0448402398967,0.0926220456516,0.0522285851029
2010-07-31,-0.0088030779969,-0.0351584329024,0.0579164302417,-0.00285095832259,-0.012580129012
2010-08-31,0.0578077515828,0.0209904389692,-0.0371376283845,0.212521757487,0.0350445720556
2010-09-30,0.0116919185593,0.0482430830702,0.0328480466156,-0.0475406928852,-0.0131088441066
2010-10-31,0.0210319752368,0.0772188939923,0.0266537756051,-0.0389001143037,-0.030631782215
2010-11-30,-0.00688888048984,-0.0131489129164,0.00713093317498,-0.0630746329523,0.0559842226157
2010-12-31,0.0452591828126,0.0876245942042,0.0727335893625,-0.0751465422795,0.0703620906334
2011-01-31,-0.00671276906886,0.036878960299,-0.0065619896419,-0.0479634191219,-0.0493211081506
2011-02-28,0.0416147736803,0.0476960954352,0.0646422166993,0.000176450109702,0.0570730651076
2011-03-31,-0.0163645374134,0.00806759439441,-0.056335519785,-0.0200808599585,-0.03122454816
2011-04-30,0.0513593655552,0.0256151429639,0.0609111571949,0.0756684007593,0.0693491788702
2011-05-31,-0.012246470785,-0.0559432507577,-0.0419346548017,0.106093014693,-0.0307878820952
2011-06-30,-0.0242229310712,-0.0457598604222,-0.0345433713667,-0.00148850692712,0.0019622983633
2011-07-31,0.0187571085061,0.0416430169858,-0.0997198111477,0.0472461315738,0.0309798729636
2011-08-31,0.0263421349212,0.0241324753365,-0.12049149751,0.176871578351,-0.0221868853016
2011-09-30,-0.0945849611696,-0.196181675852,0.0314342408873,0.0474200556766,-0.139744701598
2011-10-31,-0.0181187789001,0.00279518430557,-0.0734922426032,-0.0383489916433,0.00349945627091
2011-11-30,0.0246617085586,0.038153508509799997,0.0312901511214,0.0480963753482,-0.0326807789546
2011-12-31,0.0131832178208,-0.0140040698172,-0.0031460831185,0.0906009423045,-0.00406443272269
2012-01-31,-0.00623208665313,-0.00880943113908,-0.0432176388146,0.0226076585661,-0.00458129088094
2012-02-29,-0.0214879571745,0.00231179183663,-0.0512829464844,-0.0419598172646,-0.0245633647835
2012-03-31,0.00209847916288,0.0298219109027,0.0033648948494,-0.0278160017638,-0.0218908417445
2012-04-30,0.036490764023,0.00762528544684,0.0358110275928,0.108427411277,0.0168001556396
2012-05-31,0.107234215215,0.0608627984462,0.118281711162,0.1701832171,0.123496674753
2012-06-30,-0.0636018751664,-0.0432361853129,-0.0996821990091,-0.0765240996896,-0.0632739354248
2012-07-31,0.0181326241078,-0.022899080731,-0.0243906553679,0.0912727158622,0.0528533939912
2012-08-31,-0.0174694676036,-0.0203137447626,-0.026623255753,-0.00785328384547,-0.0153331045782
2012-09-30,-0.0376118011675,-0.0621271181637,0.00533146232706,-0.00827367817149,-0.0525715813749
2012-10-31,-0.0113961572008,-0.0170393831918,0.0227217203297,-0.0292123299856,-0.00639725951631
2012-11-30,-0.00264900134177,-0.0389506421014,0.00892795056505,0.0480301083605,0.00636919740328
2012-12-31,0.010385250707,-0.0218767253472,0.0686897252314,-0.0193053775231,0.0633456941713
2013-01-31,0.0080957690798,0.0297310491789,0.133464456987,-0.123044661418,0.0128674926574
2013-02-28,0.0186606203461,0.0355476091116,0.00688520859416,0.0593480877126,-0.0503598880178
2013-03-31,0.0126983013081,0.0025043935778,0.0187957738578,0.0448706322775,-0.00634034619383
2013-04-30,0.0607688523142,0.0639748975787,0.103929690928,0.0687288930652,0.0133627553448
2013-05-31,-0.0222436693411,0.0296480405951,0.0413220192712,-0.194699254908,0.0131255286915
2013-06-30,0.00531472007195,0.0367585886396,-0.113314812944,0.102234481078,-0.0735972750574
2013-07-31,0.0340220804376,0.0240958834947,0.133914842232,-0.0200623474194,0.0375463664896
2013-08-31,-0.00778663641207,-0.0281907441189,-0.0275617225122,0.047356337601,-0.0118853282708
2013-09-30,-0.0144524043972,-0.0213117215138,0.109697611073,-0.073573771356,-0.0297981342278
2013-10-31,0.0245396213583,-0.00422770893528,0.134185853112,0.00286904638991,0.0233160643458
2013-11-30,0.0363830118657,0.0270579598635,0.0268105069258,0.0341622553234,0.0646183141623
2013-12-31,0.0193695175856,0.0062866380386,0.0396689170582,-0.00445201633772,0.0561173888254
2014-01-31,-0.0482488944452,0.00625669072827,-0.0841506315442,-0.149920114955,-0.0201899397493
2014-02-28,-0.00869465283614,-0.0643044588069,0.117429372138,-0.00316728392975,0.0019439573931
2014-03-31,0.011645688268,0.00706058761755,0.0173303092166,0.0221559405621,0.00516631720566
2014-04-30,-0.000722062826806,-0.00840432984542,0.024620769314,-0.0143269323472,0.0103739557519
2014-05-31,-0.00268123804715,0.022106334183,0.0458101840189,-0.043814482552,-0.0440639341768
2014-06-30,0.0243748803149,0.0216495904393,0.00586109131373,0.0236980984484,0.0444439821723
2014-07-31,-0.0058615438313,-0.00609935898085,-0.0387166145504,0.0162221164689,-0.00466857581802
2014-08-31,0.0338758412857,-0.00251927739623,0.0492821611952,0.157216075705,-0.0385072485702
2014-09-30,0.0394110414201,0.0978698249892,-0.0111975331988,-0.0411262598332,0.0476986482705
2014-10-31,0.0084050478894,-0.0398863170067,-0.0262989594828,0.114391867817,0.0161967282888
2014-11-30,0.084803296113,0.0794097311305,0.0253591554357,0.0999498819122,0.123764730304
2014-12-31,0.0458486313337,0.0292393661431,-0.0354394537454,0.0935889620845,0.0883145338773
2015-01-31,0.129491238841,0.0413226435263,0.0583924343131,0.235582071233,0.244220797777
2015-02-28,-0.0240541835295,-0.0887407515655,0.143021485864,-0.0528301323401,0.011186145042
2015-03-31,0.0585835022221,0.0644255098085,0.0255128501917,0.0637689536756,0.066084903664
2015-04-30,-0.0658516519984,-0.067544207689,0.00019404525567,-0.0817331767072,-0.0947958284565
2015-05-31,0.0139554257057,0.0152642725356,0.0302999644647,-0.0169803433932,0.0325930778337
2015-06-30,-0.0577932799304,-0.038339013781,-0.0983963155065,-0.0832253838087,-0.0386980896789
2015-07-31,0.0874038404009,0.133975045394,0.0823988316425,0.0764012570479,0.00993465228325
2015-08-31,-0.0176570423725,0.0125974046211,-0.18185247034,0.000993894741447,0.0247754527421
2015-09-30,0.0305831512515,0.0379440799078,-0.0254957416169,0.0702545840179,0.014943078093
2015-10-31,-0.00661309877042,-0.00844453942788,-0.0157067949276,-0.00122830626318,-0.00196347055379
2015-11-30,0.0429095717558,0.0974995715994,0.0241347987944,-0.0139917646959,0.00945376627878
2015-12-31,-0.0035773173133,0.0230879377352,-0.0389469992845,-0.030187705514,-0.0015526453812
2016-01-31,0.0288169837874,0.0012046512717,-0.0745268666728,0.163525473401,0.0156153395821
2016-02-29,0.0169706333637,-0.00434510492802,0.0455325065336,0.0607660298425,-0.00926430778215
2016-03-31,-0.0523720100258,-0.0515037875558,-0.0611123021737,-0.032481656502,-0.069101118839
2016-04-30,-0.0480896704647,-0.101649466462,-0.0237092118199,-0.0216260245466,0.0120756278016
2016-05-31,0.0117645467231,0.0116737409839,-0.0243302669415,0.0532812866159,-0.00595919976697
2016-06-30,0.0708243062693,-0.0155923192613,0.0687191056086,0.203691492672,0.101297005889
2016-07-31,-0.0084500002344,-0.00510094066154,-0.0620115105531,0.0128470775788,0.00195117906131
2016-08-31,-0.0169674892675,-0.0202909110213,-0.0139773489981,-0.0331909018201,0.00501211263669
2016-09-30,0.0131674237791,0.00955267858125,0.00378412826679,0.0147760586204,0.0256916980642
2016-10-31,-0.0346826245002,-0.00118987234503,-0.0302767288673,-0.142196978373,0.0115013328267
2016-11-30,-0.0493504776498,-0.03878124523,0.0181021295399,-0.104888352309,-0.0609123670009
2016-12-31,-0.0403386653186,-0.0688061858367,-0.0673752568474,0.0135519056908,-0.0215076325626
2017-01-31,0.00442382905063,0.0130407755856,0.00199135601959,-0.0335857844301,0.0301913720248
2017-02-28,0.0395647273772,0.0160395141534,0.0816380549902,0.0791207531586,0.0122077968521
2017-03-31,-0.0172745682176,-0.0436467644979,0.109628107026,-0.0323343815817,-0.0433923842783
2017-04-30,-0.0244422060875,-0.0285388544729,0.0409846111497,-0.0489987631524,-0.0387160854243
2017-05-31,0.00560113968173,0.00662982380998,0.0483699999277,-0.0225328287174,0.00194559200651
2017-06-30,-0.0107887833983,-0.00868684664178,-0.0502244511658,-0.00900213444606,0.0126485575493
2017-07-31,-0.00143790445917,-0.0506040909486,0.0429296038757,0.0160482655929,0.0446754863788
2017-08-31,-0.00348514688257,0.0210103713463,-0.00135488206876,-0.0656357705579,0.0132559603643
2017-09-30,0.0215098610436,-0.00188795651004,0.0999620696599,0.0854040556711,-0.059752371158
2017-10-31,0.0242444167836,0.0345697393161,0.112767338586,-0.0185867344541,-0.0163980057923
2017-11-30,-0.0138266405092,-0.024261702202,-0.014164040087,-0.0130956555095,0.00650463214355
2017-12-31,0.0428796166973,0.0772248768099,0.0261902528628,-0.00596272506992,0.0396186562623
2018-01-31,0.0167216036335,-0.00130542018746,0.115059763869,-0.0445588072984,0.0454091429416
2018-02-28,-0.0545786146709,-0.0453250645319,-0.147467427234,0.0161272796468,-0.0800171577044
2018-03-31,-0.0134007521938,0.0266595285198,-0.0687142205273,-0.0859404972445,0.0265485114341
2018-04-30,0.00953596979886,0.0163552725422,0.00881913048613,0.018410042725,-0.0131785852065
2018-05-31,-0.0210983448573,-0.00674102426113,0.00698211588716,0.0228112926155,-0.118442105537
2018-06-30,-0.000737536140949,-0.0114540787737,-0.00486488598973,0.00747728094183,0.0148916763382
2018-07-31,-0.00276680253575,-0.00646505062196,0.038303175528,0.00516590920183,-0.0347665609602
2018-08-31,0.027419959803,0.0599769864322,-0.0304153281579,-0.00819449146803,0.0442646947255
2018-09-30,-0.0148347937746,-0.0213891440235,0.00644039520261,0.0134292670772,-0.0483018842661
2018-10-31,-0.00533356342546,-0.0422112524721,-0.107317622182,0.0760317984123,0.0567640500776
2018-11-30,-0.0255892955003,-0.0495978134472,0.0148382591111,-0.0203854719561,-0.0135304010713
2018-12-31,-0.00449451576741,0.00679722578127,0.101282558364,-0.0856218519872,-0.0185228568921
2019-01-31,-0.0605780107322,-0.0840947737545,-0.137262012458,0.0268477857363,-0.0507427629006
2019-02-28,-0.004816769304,-0.00567501112436,-0.0537483427784,-0.0126019022641,0.0420322884827
2019-03-31,0.05797930006,-0.00260874889815,0.021175871914,0.203245016491,0.049386776286
2019-04-30,-0.00309110480849,0.00821565733707,0.0265531289671,-0.0462524759587,-0.00117965235193
2019-05-31,0.0572597752175,0.0232097586476,-0.0241622449286,0.189755047534,0.042889778457
2019-06-30,-0.00386828950312,-0.0457041058025,0.0170817033559,0.102897119436,-0.051571677899
2019-07-31,0.0265499952697,-0.0116502008197,0.0350508227177,0.0370685220108,0.0851796962265
2019-08-31,0.101684951419,0.0861523898105,-0.023796696529,0.244770462515,0.0718520069094
2019-09-30,-0.0575240348092,-0.0661494249617,-0.0140909305821,-0.0997250245697,-0.0271303437672
2019-10-31,-0.0391209066129,-0.0231333689851,-0.019627761495,-0.074883450197,-0.0469730851577
2019-11-30,-0.00134658235078,-0.0277199437371,0.0771157545691,-0.0297623032474,0.0233370853699
2019-12-31,-0.0284635008467,0.0136959303872,0.0312818957745,-0.102346805478,-0.0775511640967
2020-01-31,0.0166568560683,-0.0416511516744,-0.0355469872692,0.1519003522,0.0259119665803
2020-02-29,0.0123034441714,0.0113566516592,-0.268003130248,0.149684955834,0.0755969890428
2020-03-31,0.0907917669612,0.189461057988,-0.26525870963,0.071536778074,0.181350613645
2020-04-30,-0.0137340976199,0.00720222479644,-0.0571290996595,0.029548601737,-0.0699500818926
2020-05-31,-0.0432550259315,-0.0494729743417,-0.0357727825702,-0.0235348333938,-0.0577943535478
2020-06-30,-0.0164439763081,-0.0246456847529,-0.0223184127228,0.00825696768955,-0.0223940881049
2020-07-31,-0.027017964066,-0.0417009860357,0.0123914807494,0.0246242755268,-0.0831547632968
2020-08-31,-0.0245567493318,-0.0535989009766,0.014077034244,-0.044604886015,0.0262710310159
2020-09-30,-0.02006142404,-0.0141302090361,0.0161813547154,-0.0104337104873,-0.0695359611299
2020-10-31,0.00206654872451,0.0249887552112,0.00603013295585,-0.0233354056887,-0.0192317684746
2020-11-30,-0.0748018442887,-0.0796775260183,-0.22345321524,-0.0227865284378,-0.0099118781208
2020-12-31,0.037365163175,0.0560411948346,0.0157577071199,0.00257734094161,0.0539054993166
2021-01-31,-0.00983518573612,0.00729049721851,0.0157130561737,-0.0456161868788,-0.0244849818398
2021-02-28,-0.0452569487623,0.0102796012297,-0.0125814597068,-0.23706199267,0.0269521320283
2021-03-31,-0.000637718439306,-0.0295775739221,0.105661037273,-0.00888705784104,-0.0135452899058
2021-04-30,0.0442142424537,0.0870035567121,0.0429939223382,-0.00615893162476,0.0141217926084
2021-05-31,0.029278947945,0.0350335423664,0.0578779699099,-0.00899784562532,0.0377870189961
2021-06-30,-0.0389921611572,-0.0298147182765,0.0251851008494,-0.0701855506179,-0.0716871548409
2021-07-31,-0.0348219344082,0.0203691471816,0.0230974099298,-0.136947251877,-0.0780078452498
2021-08-31,0.0130777808781,-0.0011414237643,0.0671711510855,0.00665642937107,0.00790262663997
2021-09-30,0.0107977416066,0.0396068174041,-0.0393348575066,-0.0139660371085,0.0176064662877
2021-10-31,0.064369749886,0.0443035648533,0.0892368614422,0.0506850855285,0.100676839338
2021-11-30,-0.114788544712,-0.0792128877308,-0.0866014503755,-0.184393899651,-0.131674378243
2021-12-31,0.0502965507477,0.0410579277957,0.125116570672,0.0336313683184,0.0307127293406
2022-01-31,0.0548262669281,0.0930979505848,-0.0855213989967,0.11724097851,0.0159277115116
2022-02-28,0.0391696743519,0.0682811253306,-0.0496452452847,0.0613956538596,0.0234798176553
2022-03-31,0.101552399345,0.104891620662,0.0192904903791,0.269893052467,-0.025798652446
2022-04-30,0.0517324286402,0.0223494725521,-0.0231125462413,0.138241467102,0.0729139469775
2022-05-31,0.00357695524663,0.0043995556106,0.00333973099991,0.0213732441938,-0.0171696403224
2022-06-30,-0.00381146543552,-0.0519755397968,-0.106140450322,0.0762491243077,0.0825311163964
2022-07-31,-0.052179369754,-0.000752821292775,-0.0910813634949,-0.156538692903,-0.012800037959
2022-08-31,0.0651632320602,0.0155079699629,0.0493098483053,0.183001771731,0.0487053760941
2022-09-30,0.0470236081779,-0.0349161541038,0.0673754292558,0.164104664329,0.0688014561025
2022-10-31,-0.0172574493173,0.0300838586346,-0.138582691853,0.00578710066349,-0.0459110624655
2022-11-30,-0.0688366305583,-0.0582984441315,-0.096530436875,-0.068587107783,-0.0694129650143
2022-12-31,0.0155898593579,-0.00611125631959,-0.00246268235331,0.120842790411,-0.0414925116449
2023-01-31,-0.0629433475091,-0.0351500532694,-0.14692659402,-0.0978618201549,-0.0177141557391
2023-02-28,0.0247661148819,-0.0263735734154,0.0290365016162,0.124578800351,0.0157122921672
2023-03-31,-0.0361873105079,0.0106507744279,-0.016262160306,-0.15818896278,-0.0126388864024
2023-04-30,0.0291254141859,0.0454333877136,0.0230826726314,0.0053436619065,0.0268050882657
2023-05-31,0.0243531762291,0.0549801158147,-0.0515237036726,0.0396577389398,0.00342701404726
2023-06-30,0.0154480795233,-0.0451318422457,0.0879979481757,0.0853212039755,0.00649963674888
2023-07-31,-0.013835054136,-0.0539387467388,0.0637853704113,0.00353949051828,-0.0106654107166
2023-08-31,0.00672707153989,0.0184846765224,-0.0714887313748,0.00955835557513,0.0388064893893
2023-09-30,-0.00778876031428,-0.0389616095042,-0.0590396752479,0.111226478024,-0.0359380506011
2023-10-31,-0.00400874331981,0.00182309663479,-0.10523452906,0.0366099761125,0.0162433033577
2023-11-30,0.0109687008232,0.0297980355467,0.202765608616,-0.150329626887,0.00420220555119
2023-12-31,-0.0652751537082,-0.0429169305594,0.00523333788104,-0.147542312609,-0.0737502132218
2024-01-31,0.021304831193,0.0371882099756,0.0494679371835,-0.0153159218431,0.00808822659083
2024-02-29,0.0552755791489,0.0373358189308,0.0951058224122,0.0903589661272,0.0232754145777
2024-03-31,0.0363338509028,0.0478997458177,0.126223297873,-0.0218377823042,0.00880424515316
2024-04-30,0.017083625279,-0.0502739678864,-0.0671770394522,0.15076718877,0.0701704497097
2024-05-31,0.00411033530164,-0.0212306400435,0.0803908777798,0.00222133995666,-0.000371709243005
2024-06-30,-0.0170853277447,-0.00734982524008,-0.0393018007902,-0.0603220350583,0.0269457882864
2024-07-31,-0.028034807186,0.0072421254711,0.037811795949,-0.0815530636902,-0.0899955136386
2024-08-31,-0.0323125286948,0.00210169094384,0.0143152795103,-0.0596395446132,-0.106507556881
2024-09-30,0.00745062232305,-0.0158174197921,0.0152459554847,0.0264754425938,0.027529984722
2024-10-31,-0.0458558480907,0.0172050597208,-0.0536594704955,-0.179033770007,-0.0218488648338
2024-11-30,0.021334392727,0.0167312619427,0.0434655850572,0.0461602760229,-0.0129524468562
2024-12-31,0.00215967791131,-0.0200283756352,-0.0300555517973,-0.00298635450752,0.0762720757396
2025-01-31,0.0273461103276,0.0116887855514,0.121809134338,0.0196450378465,-0.00384367960657
